biome * ffffff ffffff ffffff
biome 213 ffffff b9b953 a4cb61
biome 214 588276 619365 619365
biome 215 ffffff 9cb774 6bab68
biome 216 ff107a 69cfdb 70e099
biome 217 ffffff 73c447 66bd52
biome 218 1e1b26 3f4151 3f4151
biome 219 ffffff d5ff6d d5ff6d
biome 220 ffffff a2ff5f 3aff00
biome 221 ffffff adb861 84ba60
biome 222 ffffff c8e84a c8e84a
biome 223 383d6b 80b497 87c094
biome 224 ffffff c8e580 ade07b
biome 225 cc5100 9e8b69 9e8b69
biome 226 ffffff 1ad86c 14e26f
biome 227 ffffff 91bd59 71b65b
biome 228 ffffff 00995b 00995b
biome 229 ffffff b2b952 9eca60
biome 230 ffffff b9b953 a4cb61
biome 231 ffffff bec44c b3c442
biome 232 ffffff 647f38 789643
biome 233 ffffff 91bd59 71b65b
biome 234 ffffff a4b76e 6dab63
biome 235 af9200 746429 919134
biome 236 ffffff 83bd65 5fa25b
biome 237 ffffff ccab5f ccab5f
biome 238 ffffff b6d367 bbdd63
biome 239 ffffff 9cb96d 69aa62
biome 240 ffffff a6ad66 a89b59
biome 241 5dff00 a7e140 88e140
biome 242 ffffff 47cd33 60c447
biome 243 ffffff ad8456 bf664e
biome 244 ffffff b9b953 a4cb61
biome 245 e5ff00 9da078 999e55
biome 246 636084 5a935f 4f9657
biome 247 ffffff a6bb4e 92c95e
biome 248 ffffff 91bd59 71b65b
biome 249 ffffff b9b953 a4cb61
biome 250 ffffff 79c05a 5da754
biome 251 ffffff 82b593 89bf94
biome 252 e0ff70 5c694e 565f4e
biome 253 ffffff 8ab689 7fb888
biome 254 4fff3f 62a03b 6bbc3c
blocktype * * normal
blocktype 2 * grass
blocktype 8 * water
blocktype 9 * water
blocktype 18 * leaves
blocktype 18 1 opaque
blocktype 18 2 opaque
blocktype 31 * grass
blocktype 106 * foliage
blocktype 169 * grass
blocktype 1920 * grass
blocktype 1923 * opaque
blocktype 1924 * opaque
blocktype 1925 * foliage
blocktype 1926 * opaque
blocktype 1932 * foliage
blocktype 1962 * leaves
blocktype 2164 * leaves
blocktype 2177 * leaves
blocktype 2200 * opaque
blocktype 2204 * leaves
blocktype 3257 * opaque
blocktype 3258 * opaque
blocktype 3259 * leaves
blocktype 3272 * opaque
blocktype 3278 * opaque
block * * 00000000
block 1 * ff413c3b
block 2 * ff888888
block 3 * ff4c3d37
block 4 * ff2f3032
block 5 * ffb29260
block 5 1 ff6e532e
block 5 2 ffd0ba90
block 5 3 ff986d49
block 6 * 63365124
block 6 0 6b2e4b24
block 6 1 5d213e21
block 6 3 403c5c2d
block 6 4 6b2e4b24
block 6 5 5d213e21
block 6 7 403c5c2d
block 6 8 6b2e4b24
block 6 9 5d213e21
block 6 11 403c5c2d
block 6 12 6b2e4b24
block 6 13 5d213e21
block 6 15 403c5c2d
block 7 * ff34342d
block 8 * 4d70b6c9
block 9 * 4d70b6c9
block 10 * ff3c1c12
block 11 * ff3c1c12
block 12 * ffe7d9c1
block 13 * ff453c37
block 14 * ff63543f
block 15 * ff494443
block 16 * ff363231
block 17 * ff715331
block 17 0 ffb3936d
block 17 1 ffaa8c69
block 17 2 ffbea07c
block 17 3 ffb3936d
block 17 4 ff634c2e
block 17 5 ff3a281e
block 17 6 ffeae8df
block 17 8 ff634c2e
block 17 9 ff3a281e
block 17 10 ffeae8df
block 17 12 ff634c2e
block 17 13 ff3a281e
block 17 14 ffeae8df
block 18 * ff6d6d6d
block 18 0 ff626262
block 18 1 ff263c26
block 18 2 ff3b4d27
block 18 4 ff626262
block 18 5 ff646464
block 18 6 ff777777
block 18 8 ff626262
block 18 9 ff646464
block 18 10 ff777777
block 18 12 ff626262
block 18 13 ff646464
block 18 14 ff777777
block 19 * ff7f7e5d
block 20 * 493b3b3b
block 21 * ff323a42
block 22 * ff0d1b56
block 23 * ff3b302b
block 23 1 ff565656
block 23 9 ff565656
block 24 * ffefe2c6
block 25 * ff5c402e
block 26 * ff818181
block 26 0 ff252525
block 26 1 ff252525
block 26 2 ff252525
block 26 3 ff252525
block 26 4 ff252525
block 26 5 ff252525
block 26 6 ff252525
block 26 7 ff252525
block 27 * a8563727
block 27 8 a86b3e29
block 27 9 a86b3e29
block 27 10 a86b3e29
block 27 11 a86b3e29
block 27 12 a86b3e29
block 27 13 a86b3e29
block 27 14 a86b3e29
block 27 15 a86b3e29
block 28 * 9b895c50
block 28 0 b0554944
block 28 1 b0554944
block 28 2 b0554944
block 28 3 b0554944
block 28 4 b0554944
block 28 5 b0554944
block 28 6 b0554944
block 28 7 b0554944
block 29 * ff3f3835
block 29 0 ff3f3f3f
block 29 1 ff5b5a2c
block 29 6 ff5b5a2c
block 29 7 ff5b5a2c
block 29 8 ff3f3f3f
block 29 9 ff303030
block 29 14 ff5b5a2c
block 29 15 ff5b5a2c
block 30 * 5eb5b8bc
block 31 * 533c3634
block 31 1 60464646
block 31 2 7a325636
block 32 * 533c3634
block 33 * ff3f3835
block 33 0 ff3f3f3f
block 33 1 ff4e2c1e
block 33 6 ff4e2c1e
block 33 7 ff4e2c1e
block 33 8 ff3f3f3f
block 33 9 ff303030
block 33 14 ff4e2c1e
block 33 15 ff4e2c1e
block 34 * ff3f3835
block 34 0 ff4e2c1e
block 34 1 ff4e2c1e
block 34 8 ff4e2c1e
block 34 9 ff5b5a2c
block 35 0 ff7b7b7b
block 35 1 ff5e2900
block 35 2 ff3c0827
block 35 3 ff17304f
block 35 4 ff805000
block 35 5 ff304b15
block 35 6 ff5e2f32
block 35 7 ff212121
block 35 8 ff3f3f3f
block 35 9 ff062e2a
block 35 10 ff390056
block 35 11 ff000b1e
block 35 12 ff341f0a
block 35 13 ff152308
block 35 14 ff460000
block 35 15 ff080808
block 36 * ff4e2c1e
block 37 * 60ffff00
block 38 * 60ff0000
block 39 * 4a88786a
block 40 * 2fc46e45
block 41 * ff7b4c18
block 42 * ff444444
block 43 * ffeae8e0
block 43 0 ff413c3b
block 43 1 ffefe2c6
block 43 2 ffb29260
block 43 3 ff2f3032
block 43 4 ff615650
block 43 5 ff565656
block 43 6 ffcec6bb
block 43 8 ff413c3b
block 43 9 ffefe2c6
block 43 10 ffb29260
block 43 11 ff2f3032
block 43 12 ff615650
block 43 13 ff565656
block 43 14 ffcec6bb
block 44 * ffeae8e0
block 44 0 ff413c3b
block 44 1 ffefe2c6
block 44 2 ffb29260
block 44 3 ff2f3032
block 44 4 ff615650
block 44 5 ff565656
block 44 6 ffcec6bb
block 44 8 ff413c3b
block 44 9 ffefe2c6
block 44 10 ffb29260
block 44 11 ff2f3032
block 44 12 ff615650
block 44 13 ff565656
block 44 14 ffcec6bb
block 45 * ff615650
block 46 * ff886e4b
block 47 * ffb29260
block 48 * ff465141
block 49 * ff512a22
block 50 * 1d88796e
block 51 * 91d48e34
block 52 * c6635e59
block 53 * ffb29260
block 54 * ffb29260
block 55 * 273e3e3e
block 56 * ff4c4e4e
block 57 * ff293034
block 58 * ff77665c
block 59 * 8b9e8d7a
block 59 0 14535d43
block 59 1 1d535d43
block 59 2 29545e44
block 59 3 334e573f
block 59 4 46595d46
block 59 5 596d7357
block 59 6 707d8065
block 60 * ff4f3b27
block 60 0 ff7a532e
block 61 * ff3b302b
block 62 * ff3b302b
block 63 * ffb29260
block 64 * ff543d25
block 65 * 695b412e
block 66 * 81442f27
block 66 0 a4432e25
block 66 1 a4432e25
block 66 2 a4432e25
block 66 3 a4432e25
block 66 4 a4432e25
block 66 5 a4432e25
block 67 * ff2f3032
block 68 * ffb29260
block 69 * 183f3028
block 70 * ff413c3b
block 71 * ff544644
block 72 * ffb29260
block 73 * ff52312f
block 74 * ff52312f
block 75 * 286c5754
block 76 * 2b8d5f53
block 77 * ff413c3b
block 78 * fff0f3f5
block 79 * 91c0ced4
block 80 * fff0f3f5
block 81 * c35a502d
block 82 * ff924a11
block 83 * 5c506c3f
block 84 * ff845b42
block 85 * ffb29260
block 85 1 ff6e532e
block 85 2 ffd0ba90
block 85 3 ff986d49
block 86 * ffc1be91
block 87 * ffb29f8c
block 88 * ffc2b4a4
block 89 * ff856135
block 90 * bf5e160c
block 91 * ffc1be91
block 92 * c3624d41
block 93 * ff5e4a49
block 94 * ff6d4f4a
block 96 * f2675e54
block 97 * ff413c3b
block 97 1 ff2f3032
block 97 2 ff565656
block 98 * ff565656
block 98 1 ff4f5746
block 98 2 ff505050
block 98 3 ff27282b
block 99 * ff8c6850
block 99 0 ffccac7a
block 99 10 ffccac7a
block 99 11 ffccac7a
block 99 12 ffccac7a
block 99 13 ffccac7a
block 99 15 ffbebcb3
block 100 * ffb52725
block 100 0 ffccac7a
block 100 10 ffccac7a
block 100 11 ffccac7a
block 100 12 ffccac7a
block 100 13 ffccac7a
block 100 15 ffbebcb3
block 101 * 995b5b5b
block 102 * 493b3b3b
block 103 * ffc1b290
block 104 0 22009900
block 104 1 22139402
block 104 2 22268f04
block 104 3 22398a07
block 104 4 224c8509
block 104 5 2260810c
block 104 6 22737c0e
block 104 7 22867710
block 104 8 22007213
block 104 9 22136d15
block 104 10 22266918
block 104 11 2239641a
block 104 12 224c5f1c
block 104 13 22605a1f
block 104 14 22735521
block 104 15 22865124
block 105 0 19004300
block 105 1 19084001
block 105 2 19103e02
block 105 3 19193c03
block 105 4 19213a04
block 105 5 192a3805
block 105 6 19323606
block 105 7 193a3407
block 105 8 19003208
block 105 9 19083009
block 105 10 19102d0a
block 105 11 19192b0b
block 105 12 1921290c
block 105 13 192a270d
block 105 14 1932250e
block 105 15 193a230f
block 106 * 5c676767
block 107 * ffb29260
block 108 * ff615650
block 109 * ff565656
block 110 * ff483047
block 111 * 8b134f1d
block 112 * ffcec6bb
block 113 * ffcec6bb
block 114 * ffcec6bb
block 115 * 38354e73
block 115 0 0a121c3d
block 115 1 2519254b
block 115 2 2519254b
block 116 * ff3b2c3e
block 117 * 6d403937
block 118 * 6f232323
block 119 * bf5e160c
block 120 * ff226b76
block 121 * ff4c413b
block 122 * ff170a26
block 123 * ff543f20
block 124 * ffa2783e
block 125 * ffb29260
block 125 1 ff6e532e
block 125 2 ffd0ba90
block 125 3 ff986d49
block 125 9 ff6e532e
block 125 10 ffd0ba90
block 125 11 ff986d49
block 126 * ffb29260
block 126 1 ff6e532e
block 126 2 ffd0ba90
block 126 3 ff986d49
block 126 9 ff6e532e
block 126 10 ffd0ba90
block 126 11 ff986d49
block 127 * 806e4e23
block 128 * ffefe2c6
block 129 * ff495a2a
block 130 * ff512a22
block 131 * 2d8a8171
block 132 * 08818181
block 133 * ff375616
block 134 * ff6e532e
block 135 * ffd0ba90
block 136 * ff986d49
block 137 * ffb2896f
block 138 * ffaccdd0
block 139 * ff2f3032
block 139 1 ff465141
block 139 2 ff615650
block 139 3 ff565656
block 139 4 ff4f5746
block 139 5 ff505050
block 139 6 ffefe2c6
block 139 7 ffefe2c6
block 139 8 ffefe2c6
block 139 9 ff413c3b
block 139 10 ffcec6bb
block 139 11 ffeae8e0
block 140 * 31764133
block 141 * 4b6f8737
block 141 0 054d7225
block 141 1 054d7225
block 141 2 11416619
block 141 3 11416619
block 141 4 26507528
block 141 5 26507528
block 141 6 26507528
block 142 * 4340410d
block 142 0 052a3f14
block 142 1 052a3f14
block 142 2 0d22370d
block 142 3 0d22370d
block 142 4 222c4016
block 142 5 222c4016
block 142 6 222c4016
block 143 * ffb29260
block 144 * ffc2b4a4
block 145 * ff414141
block 146 * ffb29260
block 147 * ff7b4c18
block 148 * ff444444
block 149 * ff625857
block 149 8 ff6d5a58
block 149 9 ff6d5a58
block 149 10 ff6d5a58
block 149 11 ff6d5a58
block 149 12 ff6d5a58
block 149 13 ff6d5a58
block 149 14 ff6d5a58
block 149 15 ff6d5a58
block 150 * ff6d5a58
block 151 * ff53433b
block 152 * ff390000
block 153 * ffac9c8b
block 154 * 6f4b4a49
block 155 * ffeae8e0
block 155 1 ffc9c5bf
block 155 2 ffe8e3d7
block 155 3 ffd7d3c8
block 155 4 ffd7d3c8
block 156 * ffeae8e0
block 157 * aa693a2a
block 157 0 aa593728
block 157 1 aa593728
block 157 2 aa593728
block 157 3 aa593728
block 157 4 aa593728
block 157 5 aa593728
block 157 6 aa593728
block 157 7 aa593728
block 158 * ff3b302b
block 158 1 ff565656
block 158 9 ff565656
block 159 0 ff949494
block 159 1 ff8b4416
block 159 2 ffaa2859
block 159 3 ff2f6080
block 159 4 ffb57f16
block 159 5 ff586207
block 159 6 ff923c30
block 159 7 ff333333
block 159 8 ff555555
block 159 9 ff254b3b
block 159 10 ff4f274b
block 159 11 ff172934
block 159 12 ff36200e
block 159 13 ff282d03
block 159 14 ff68241a
block 159 15 ff101010
block 160 * ff4f3825
block 160 1 ffd7ae8b
block 161 * ff695d4b
block 162 * ff4d362f
block 162 1 ff402821
block 162 2 ff71473b
block 163 * ff2b2b2b
block 164 * ff5f5b5a
block 165 * 8383b1ec
block 166 * ff3b7437
block 167 * ff946c41
block 168 * ff503a23
block 169 * ff593b2c
block 169 0 ff7a8d67
block 170 * ffbca255
block 170 0 ffbda864
block 170 1 ffbda864
block 170 2 ffbda864
block 170 3 ffbda864
block 171 0 ff7b7b7b
block 171 1 ff5e2900
block 171 2 ff3c0827
block 171 3 ff17304f
block 171 4 ff805000
block 171 5 ff304b15
block 171 6 ff5e2f32
block 171 7 ff212121
block 171 8 ff3f3f3f
block 171 9 ff062e2a
block 171 10 ff390056
block 171 11 ff000b1e
block 171 12 ff341f0a
block 171 13 ff152308
block 171 14 ff460000
block 171 15 ff080808
block 172 * ff784b27
block 173 * ff0d0a09
block 174 * ff982525
block 189 * ffaf1b1b
block 190 0 ff360239
block 190 1 ff2b1648
block 190 2 ff4a2e6f
block 243 0 ff746d56
block 243 1 3fc6be94
block 252 * ff49664b
block 253 * ff83715e
block 254 * ffd9d1c8
block 254 1 ffccc7c0
block 254 2 ffcec6bb
block 255 * ff7b716c
block 850 * ff886e4b
block 851 * ff696969
block 851 0 4990afb9
block 851 4 ff8e8e8e
block 851 5 ff676f72
block 851 7 ff615d5d
block 851 8 ff5a5a5a
block 851 9 ff616364
block 851 10 49797979
block 851 11 49a4a4a4
block 851 12 49968579
block 851 13 49b9909a
block 851 14 49b8b990
block 851 15 499cb990
block 852 * 4952435c
block 852 3 ff696969
block 852 5 ff616364
block 852 6 ff5f5f5f
block 852 7 ff62686a
block 852 8 493c3549
block 852 10 ff54595d
block 852 11 ff696969
block 852 12 ff696969
block 852 13 f26b6b6b
block 853 * 4952435c
block 853 4 ff696969
block 853 5 ff695f8e
block 853 6 ff5e6364
block 853 7 ff6a8790
block 853 8 ff565859
block 853 9 2c404040
block 853 10 9b716f6b
block 853 12 ff6e6b69
block 854 0 ff4f5355
block 854 1 ff565656
block 854 2 ffe7ecfe
block 854 3 14eef3fa
block 854 4 14eef3fa
block 854 5 ff5a5a5a
block 854 6 ffcad5ed
block 854 7 ffc9d4ec
block 854 8 ffc9d4ec
block 854 9 ffc7d4ec
block 975 0 ff9e9e9e
block 975 1 ffe6c468
block 975 2 ffaad0df
block 975 3 ffc78c4d
block 975 4 ff76959f
block 975 5 2d161616
block 975 6 ff171718
block 975 7 ff7c007c
block 1021 0 76018c22
block 1021 1 9e018922
block 1021 2 68fa8ccb
block 1021 3 68b74043
block 1021 4 5240c5f1
block 1021 5 b7dfa5e7
block 1021 6 90523c3c
block 1021 7 8fcea725
block 1021 8 9af99022
block 1021 9 989d5f9a
block 1022 * ff413c3b
block 1023 * ff413c3b
block 1024 * ff413c3b
block 1025 * ff413c3b
block 1026 * ff413c3b
block 1027 * ff413c3b
block 1028 * ff413c3b
block 1029 * ff413c3b
block 1030 * ff413c3b
block 1031 * ff413c3b
block 1032 * ffbcc0c7
block 1032 1 c0939496
block 1032 2 ff0f7bf7
block 1033 * fe846075
block 1034 * fe4b7536
block 1035 * ccefefef
block 1035 0 d7ededed
block 1036 * 4d70b6c9
block 1037 * ff6d9bc3
block 1037 1 ff7f7259
block 1037 2 ff241e16
block 1037 3 ff212020
block 1037 4 ff9d9d9d
block 1037 5 ff646464
block 1037 6 ffb29260
block 1037 7 ff241e16
block 1037 8 ff9d9d9d
block 1037 9 ff9d9d9d
block 1037 10 ff241e16
block 1043 * fe2c2c2c
block 1046 * fe645235
block 1051 * fe929292
block 1052 * e6dddddc
block 1052 1 e6b8c7b0
block 1052 2 e6edf3b5
block 1052 3 e6e9b593
block 1052 4 e6cd7a77
block 1052 5 e6e0d70a
block 1052 6 e6a99582
block 1052 7 e6e6cdfc
block 1052 8 e696abd6
block 1052 9 e6484848
block 1052 10 e6e7c2cb
block 1052 11 e6e0e0df
block 1053 * 99f0f0f0
block 1053 1 9976ca53
block 1053 2 99e2f52c
block 1053 3 99fa7009
block 1053 4 99e91f18
block 1053 5 99d3d32d
block 1053 6 99ac6726
block 1053 7 99e88dfe
block 1053 8 994484fc
block 1053 9 b3262626
block 1053 10 99fb497c
block 1053 11 99d7d7d7
block 1054 * ff241e16
block 1054 0 ff5d5c5c
block 1054 1 ff694f39
block 1054 2 ffc5b9a2
block 1054 3 ff5d534e
block 1054 4 ff7b6b57
block 1054 5 ff42382f
block 1054 6 ff6e6a49
block 1054 7 ff5a5a5a
block 1054 8 ffbcc1c8
block 1054 9 ff666666
block 1054 10 ff918d83
block 1054 12 ffb89769
block 1054 13 ff212020
block 1054 14 ff9d9d9d
block 1055 * ffa498a0
block 1056 * ffe1e1e1
block 1056 1 ff798e71
block 1056 2 ffc9c55c
block 1056 3 ffbb7f58
block 1056 4 ffa94e4a
block 1056 5 ffcec237
block 1056 6 ff8e735a
block 1056 7 ffa288bc
block 1056 8 ff6d87bb
block 1056 9 ff302e2e
block 1056 10 ffbd778b
block 1056 11 ffa8a8a8
block 1057 * c7826c45
block 1058 * ff524030
block 1058 1 ff988365
block 1058 2 bf776443
block 1058 3 ff909396
block 1058 4 ffb5be34
block 1058 5 ff909396
block 1058 6 ff7c007c
block 1115 0 ffc4a951
block 1115 1 ffbb3236
block 1121 * 2ffcf05c
block 1121 1 0feed653
block 1121 7 0feed653
block 1121 9 0fe8e557
block 1121 15 0fe8e557
block 1122 * 2fcbcccc
block 1122 1 0fc2b3b4
block 1122 7 0fc2b3b4
block 1122 9 0fbcc3b8
block 1122 15 0fbcc3b8
block 1123 * 2f6fe28c
block 1123 1 0f74c67e
block 1123 7 0f74c67e
block 1123 8 2f52ff7e
block 1123 9 0f6ed681
block 1123 10 2f52ff7e
block 1123 11 2f52ff7e
block 1123 12 2f52ff7e
block 1123 13 2f52ff7e
block 1123 14 2f52ff7e
block 1123 15 0f6ed681
block 1124 * 2f73ded9
block 1124 1 0f77c3c0
block 1124 7 0f77c3c0
block 1124 9 0f71d3c4
block 1124 15 0f71d3c4
block 1222 * ff804f2e
block 1275 * ffb29260
block 1276 * ff366a85
block 1277 * ffb29260
block 1278 * ffaea288
block 1279 * bf131361
block 1280 * ff366a85
block 1280 1 ff234757
block 1282 * ff1e1225
block 1282 1 ff5a1f18
block 1282 3 ff18395a
block 1282 4 ff591859
block 1282 6 ffafa2b0
block 1283 * ff77665c
block 1284 * ff676663
block 1285 * ff5d4b28
block 1286 * ff141414
block 1375 * 2fc46e45
block 1375 0 4a88786a
block 1375 4 4a88786a
block 1375 8 4a88786a
block 1375 12 4a88786a
block 1376 * ff8b7968
block 1377 * ff4e614b
block 1378 * 13cecfc7
block 1379 * 13c00000
block 1380 0 ffcb9f8e
block 1380 1 ff7b7b6d
block 1380 2 ff9fb58f
block 1380 3 ffc3a479
block 1380 4 ff9b8f4c
block 1380 5 ff4c463d
block 1380 6 ff767e54
block 1380 7 ff7d504c
block 1380 8 ff625c30
block 1380 9 ff312d2a
block 1380 10 ff5c3632
block 1380 11 ffc2beb6
block 1380 12 ff959749
block 1380 13 ff544335
block 1380 14 ff40654c
block 1380 15 ffb78334
block 1381 0 93b6b6b6
block 1381 1 93a6522e
block 1381 2 93ad56a9
block 1381 3 93378baf
block 1381 4 93b1a543
block 1381 5 933b8e3a
block 1381 6 93b7778d
block 1381 7 93434343
block 1381 8 93777672
block 1381 9 933a7d76
block 1381 10 93652fa6
block 1381 11 9324338b
block 1381 12 935d453a
block 1381 13 93285f2b
block 1381 14 93862b2a
block 1381 15 93242424
block 1382 * ffb78334
block 1382 0 ff8b6c35
block 1382 1 ff8b6c35
block 1382 2 ff8b6c35
block 1382 3 ff6a4d1f
block 1382 4 ff64491e
block 1382 5 ff93692a
block 1382 6 ff8b6c35
block 1382 7 ff8b6c35
block 1386 * ff4c463d
block 1386 0 ffcb9f8e
block 1386 1 ff7b7b6d
block 1386 2 ff9fb58f
block 1386 3 ffc3a479
block 1386 4 ff9b8f4c
block 1386 6 ff767e54
block 1386 7 ff7d504c
block 1386 8 ffcb9f8e
block 1386 9 ff7b7b6d
block 1386 10 ff9fb58f
block 1386 11 ffc3a479
block 1386 12 ff9b8f4c
block 1386 14 ff767e54
block 1386 15 ff7d504c
block 1387 * ff544335
block 1387 0 ff625c30
block 1387 1 ff312d2a
block 1387 2 ff5c3632
block 1387 3 ffc2beb6
block 1387 4 ff959749
block 1387 6 ff40654c
block 1387 7 ffb78334
block 1387 8 ff625c30
block 1387 9 ff312d2a
block 1387 10 ff5c3632
block 1387 11 ffc2beb6
block 1387 12 ff959749
block 1387 14 ff40654c
block 1387 15 ffb78334
block 1388 * ff585938
block 1388 0 ffb27c6d
block 1388 1 ff878473
block 1388 2 ff91a180
block 1388 3 ffb2936f
block 1388 4 ff543d3e
block 1388 5 ff3a342a
block 1388 7 ff514c3f
block 1388 8 ff543d3e
block 1388 9 ff3a342a
block 1388 11 ff514c3f
block 1388 12 ffb27c6d
block 1388 13 ff878473
block 1388 14 ff91a180
block 1388 15 ffb2936f
block 1389 * ff484534
block 1389 0 ffb2ae6f
block 1389 1 ff72695b
block 1389 2 ff9ca575
block 1389 3 ff6d3e32
block 1389 5 ff635650
block 1389 6 ffc89067
block 1389 7 ff794032
block 1389 9 ff635650
block 1389 10 ffc89067
block 1389 11 ff794032
block 1389 12 ffb2ae6f
block 1389 13 ff72695b
block 1389 14 ff9ca575
block 1389 15 ff6d3e32
block 1390 * ff827b75
block 1390 0 ff8f935d
block 1390 1 ff403a30
block 1390 2 ffb27c70
block 1390 3 ff99928c
block 1390 4 ff515851
block 1390 5 ff785a31
block 1390 6 ff816f5f
block 1390 8 ff515851
block 1390 9 ff785a31
block 1390 10 ff816f5f
block 1390 12 ff8f935d
block 1390 13 ff403a30
block 1390 14 ffb27c70
block 1390 15 ff99928c
block 1391 * ff8a8783
block 1391 0 ffb8b677
block 1391 1 ff664f48
block 1391 2 ff80ae8b
block 1391 3 ffc89353
block 1391 5 ff362720
block 1391 6 ff322e23
block 1391 7 ff5a2a20
block 1391 9 ff362720
block 1391 10 ff322e23
block 1391 11 ff5a2a20
block 1391 12 ffb8b677
block 1391 13 ff664f48
block 1391 14 ff80ae8b
block 1391 15 ffc89353
block 1392 * 653f5725
block 1393 * c36e6e6e
block 1394 0 ffcb9f8e
block 1394 1 ff7b7b6d
block 1394 2 ff9fb58f
block 1394 3 ffc3a479
block 1394 4 ff9b8f4c
block 1394 5 ff4c463d
block 1394 6 ff767e54
block 1394 7 ff7d504c
block 1394 8 ff625c30
block 1394 9 ff312d2a
block 1394 10 ff5c3632
block 1394 11 ffc2beb6
block 1394 12 ff959749
block 1394 13 ff544335
block 1394 14 ff40654c
block 1394 15 ffb78334
block 1395 * ff615650
block 1396 * ffcb9f8e
block 1397 * ff211006
block 1397 1 ff241d18
block 1397 5 ff241d18
block 1397 9 ff241d18
block 1397 13 ff0d0401
block 1398 * ff434134
block 1398 0 ff372a4b
block 1398 1 ff3a3128
